Lixo	it-codigo	desc-item	it-demanda	lote-economi	lote-minimo	lote-multipl	lote-mulven	peso-bruto	peso-liquido	pto-repos	quant-segur	tempo-segur	classif-abc	compr-fabric	data-implant	data-ult-ent	data-ult-sai	ge-codigo	lote-repos	ind-item-fat	desc-fam-comm	desc-fam-mat	desc-grp-estoq
	150433	SUPORTE DOS VAROES DO TEFLON		0	1	1	1	0	0	0	0	7	3	1	25/04/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150434	SUPORTE DOS VAROES DO TEFLON INFERIOR		0	1	1	1	0	0	0	0	7	3	1	25/04/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150435	JOGO DE FACAS PARA MOINHO		0	1	1	1	0	0	0	0	7	3	1	25/04/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150436	TAMPA PVC CEGA		0	1	1	1	0	0	0	0	7	3	1	29/04/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150437	CONJUNTO COMPOSE TOM 2P+T 20A C/PL		0	1	1	1	0	0	0	0	7	3	1	29/04/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150438	PORCA T 15.5 X 25 MM		0	1	1	1	0	0	0	0	7	3	1	03/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150439	MORDENTE ABA 15.5 X 25MM		0	1	1	1	0	0	0	0	7	3	1	03/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150440	MORDENTE RAIO 15.5 X 25MM		0	1	1	1	0	0	0	0	7	3	1	03/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150441	KIT CAMARA DE AR 22X32X1865 MM		0	1	1	1	0	0	0	0	7	3	1	03/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150442	PORTA ALVARA VERTICAL HOTIZONTAL DAC/ACP		0	1	1	1	0	0	0	0	7	3	1	06/05/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150443	ROTOR RL-20B		0	1	1	1	0	0	0	0	7	3	1	10/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150444	CABO USB EXTENS O M/F 5M 2.0 AMPLIFICADO		0	1	1	1	0	0	0	0	7	3	1	13/05/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150445	PINO DO ELETRODO		0	1	1	1	0	0	0	0	7	3	1	14/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150446	GAFANHOTO SUPERIOR DIREITO		0	1	1	1	0	0	0	0	7	3	1	14/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150447	CAMISA DA BUCHA GFM-0810-30		0	1	1	1	0	0	0	0	7	3	1	14/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150448	PINO DO GAFANHOTO DA BASE INFERIOR		0	1	1	1	0	0	0	0	7	3	1	14/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150449	GAFANHOTO SUPERIOR ESQUERDO		0	1	1	1	0	0	0	0	7	3	1	14/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150450	TERMOELEMENTO 1,5M		0	1	1	1	0	0	0	0	7	3	1	14/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150451	TEFLON LISO C/ ADESIVO 0.13 X 15MM X 30 MT		0	1	1	1	0	0	0	0	7	3	1	14/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150452	TEFLON LISO C/ ADESIVO 0.25 X 20MM X 30 MT		0	1	1	1	0	0	0	0	7	3	1	14/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150453	AMORTECEDOR DO CABE OTE		0	1	1	1	0	0	0	0	7	3	1	14/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150454	REDONDO TEFLON 150 MM		0	1	1	1	0	0	0	0	7	3	1	15/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150455	REDONDO TEFLON 110 MM		0	1	1	0	0	0	0	0	7	3	1	15/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150456	REDONDO TEFLON 70 MM		0	1	1	1	0	0	0	0	7	3	1	15/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150457	LAVADORA DE ALTA PRESSAO KARCHER K330		0	1	1	1	0	0	0	0	7	3	1	15/05/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150458	PULVERIZADOR MANUAL VULCAN 20LTS		0	1	1	1	0	0	0	0	7	3	1	15/05/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150459	DESENGRIPANTE WHITELUB		0	1	1	1	0	0	0	0	7	3	1	20/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150460	KIT MELHORIA CABECOTE SUPERIOR		0	1	1	1	0	0	0	0	7	3	1	20/05/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150461	REDUTOR GH80		0	1	1	1	0	0	0	0	7	3	1	20/05/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150462	CAPA PLASTICA BL320		0	1	1	1	0	0	0	0	7	3	1	21/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150463	FONTE ASF20 UX/AY/AUW 12V X 1,5A		0	1	1	1	0	0	0	0	7	3	1	21/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150464	PROTE  O DO HAMPER (3844)		0	1	1	1	0	0	0	0	7	3	1	24/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150465	NIVELADOR DE MAQUINA - BORRACHA		0	1	1	1	0	0	0	0	7	3	1	31/05/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150466	COMPLEMENTO HR-1200		0	1	1	1	0	0	0	0	7	3	1	31/05/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150467	CABE OTE BLOCADOR 3 PISTAS		0	1	1	1	0	0	0	0	7	3	1	31/05/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150468	EIXO DE ENTRADA CARCA3A 71 14-16 MM		0	1	1	1	0	0	0	0	7	3	1	31/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150469	RESISTOR SEM REG 100R X 50W		0	1	1	1	0	0	0	0	7	3	1	31/05/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150470	PLACA LIZ BR 4X2		0	1	1	1	0	0	0	0	7	3	1	06/06/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150471	PROJETOR LED		0	1	1	1	0	0	0	0	7	3	1	06/06/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150472	PISTOLA DE PINTURA DE AR		0	1	1	1	0	0	0	0	7	3	1	06/06/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150473	CHAVE DE FENDA		0	1	1	1	0	0	0	0	7	3	1	06/06/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150474	ENGATE RAPIDO 1/4		0	1	1	1	0	0	0	0	7	3	1	07/06/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150475	FUSO DE REGULAGEM DO REGULADOR INFERIOR		0	1	1	1	0	0	0	0	7	3	1	07/06/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150476	FUSO DE REGULAGEM		0	1	1	1	0	0	0	0	7	3	1	07/06/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150477	MANOPLA MTF 4526 M10		0	1	1	1	0	0	0	0	7	3	1	07/06/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150478	PROTECAO DO BLOCADOR		0	1	1	1	0	0	0	0	7	3	1	07/06/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150479	TELA 25 DIAMETRO - MOINHO 700		0	1	1	1	0	0	0	0	7	3	1	07/06/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150480	LAURIL SULFOSUCCINATO		0	1	1	1	0	0	0	0	7	3	1	21/06/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150481	TUBO COBRE RIGIDO		0	1	1	1	0	0	0	0	7	3	1	01/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150482	CONEXAO COBRE LUVA COM STOP		0	1	1	1	0	0	0	0	7	3	1	01/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150483	CONEXAO COBRE LUVA REDUTORA		0	1	1	1	0	0	0	0	7	3	1	01/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150484	FLUXO DE SOLDA 100GR		0	1	1	1	0	0	0	0	7	3	1	01/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150485	SOLDA SS34T VN		0	1	1	1	0	0	0	0	7	3	1	01/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150486	SOLDA VARETA HARRIS 5		0	1	1	1	0	0	0	0	7	3	1	01/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150487	UNIAO 733 42MM		0	1	1	1	0	0	0	0	7	3	1	01/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150488	UNIAO REDUCAO		0	1	1	1	0	0	0	0	7	3	1	05/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150489	AUTM. ESM. ANJO ER 3,6 LT BCO SUPER WHITE		1	1	1	1	0	0	0	0	7	3	1	08/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150490	REDONDO TECNIL 50MM		1	1	1	1	0	0	0	0	7	3	1	11/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150491	SUPORTE 1311-230 - TIGRE ULTRA		1	1	1	1	0	0	0	0	7	3	1	15/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150492	ROLO LA SINTETICA		1	1	1	1	0	0	0	0	7	3	1	15/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150493	BORRACHA LIQUIDA BASE A1		1	1	1	1	0	0	0	0	7	3	1	15/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150494	TRENA A LASER		1	1	1	1	0	0	0	0	7	3	1	15/07/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150495	INVERSORA DE SOLDA ESAB LHN		1	1	1	1	0	0	0	0	7	3	1	15/07/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150496	TECNIL		1	1	1	1	0	0	0	0	7	3	1	15/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150497	CONTRA FACA PICOTADORA COMP. 260MM		1	1	1	1	0	0	0	0	7	3	1	17/07/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150498	FACA PICOT. (DEN. 3,5 X ESPA . 2 X 260MM)		1	1	1	1	0	0	0	0	7	3	1	17/07/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150499	TELA A O INOX M180 FIO 0,06MM		1	1	1	1	0	0	0	0	7	3	1	18/07/24	?	?	6	0	no		MANUTENCAO	MATERIAL CONSUMO
	150500	FITA MULTIUSO (MANTA ASFALTICA)		1	1	1	1	0	0	0	0	7	3	1	19/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150501	SUPER GALVITE 3.6LTS		1	1	1	1	0	0	0	0	7	3	1	19/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150502	KIT CILINDRO BIPARTIDO HS-850		1	1	1	1	0	0	0	0	7	3	1	19/07/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150503	KIT CILINDRO BIPARTIDO HSC-1100		1	1	1	1	0	0	0	0	7	3	1	19/07/24	?	?	99	0	no		DEBITO DIRETO	DEBITO DIRETO
	150504	AGULHA SIRUBA		1	1	1	1	0	0	0	0	7	3	1	22/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150505	MOTOR SIRUBA		1	1	1	1	0	0	0	0	7	3	1	22/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150506	LOOPER SIRUBA		1	1	1	1	0	0	0	0	7	3	1	22/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150507	FLANGE DE ENTRADA		1	1	1	1	0	0	0	0	7	3	1	22/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	150508	BUCHA DE REDU  O		1	1	1	1	0	0	0	0	7	3	1	22/07/24	?	?	98	0	no		MANUTENCAO	MANUTENCAO
